item_id,client_id,item_name,item_data_description,item_status,item_image,item_time
37039,1,pir,pir,1,pir.png,2021-07-10T10:48:12.000Z
37041,1,gas,gas,0,gas.png,2021-07-10T10:48:14.000Z
37048,1,ldr,ldr,627,ldr.png,2021-07-10T10:48:16.000Z
37054,1,ldr,ldr,630,ldr.png,2021-07-10T10:48:18.000Z
37055,1,dht/tc,temp,32.80,tem.png,2021-07-10T10:48:20.000Z
37061,1,dht/tc,temp,32.80,tem.png,2021-07-10T10:48:22.000Z
37065,1,dht/hum,hum,78.00,hum.png,2021-07-10T10:48:24.000Z
37073,1,pir,pir,1,pir.png,2021-07-10T10:48:26.000Z
37078,1,ldr,ldr,626,ldr.png,2021-07-10T10:48:28.000Z
37081,1,dht/tc,temp,32.80,tem.png,2021-07-10T10:48:30.000Z
37086,1,dht/tc,temp,32.80,tem.png,2021-07-10T10:48:32.000Z
37091,1,gas,gas,0,gas.png,2021-07-10T10:48:34.000Z
37097,1,ldr,ldr,629,ldr.png,2021-07-10T10:48:36.000Z
37101,1,gas,gas,0,gas.png,2021-07-10T10:48:38.000Z
37105,1,dht/tc,temp,32.80,tem.png,2021-07-10T10:48:41.000Z
37113,1,pir,pir,1,pir.png,2021-07-10T10:48:43.000Z
37118,1,gas,gas,0,gas.png,2021-07-10T10:48:45.000Z
37123,1,ldr,ldr,620,ldr.png,2021-07-10T10:48:47.000Z
37128,1,ldr,ldr,624,ldr.png,2021-07-10T10:48:49.000Z
37130,1,dht/hum,hum,78.00,hum.png,2021-07-10T10:48:51.000Z
37138,1,pir,pir,1,pir.png,2021-07-10T10:48:53.000Z
37142,1,gas,gas,0,gas.png,2021-07-10T10:48:55.000Z
37148,1,ldr,ldr,626,ldr.png,2021-07-10T10:48:57.000Z
37153,1,ldr,ldr,626,ldr.png,2021-07-10T10:48:59.000Z
37156,1,dht/tc,temp,32.80,tem.png,2021-07-10T10:49:01.000Z
37162,1,gas,gas,0,gas.png,2021-07-10T10:49:03.000Z
37166,1,dht/tc,temp,32.80,tem.png,2021-07-10T10:49:05.000Z
37173,1,gas,gas,0,gas.png,2021-07-10T10:49:07.000Z
37177,1,ldr,ldr,628,ldr.png,2021-07-10T10:49:09.000Z
37181,1,dht/tc,temp,32.80,tem.png,2021-07-10T10:49:11.000Z
37186,1,gas,gas,0,gas.png,2021-07-10T10:49:13.000Z
37191,1,gas,gas,0,gas.png,2021-07-10T10:49:15.000Z
37199,1,pir,pir,1,pir.png,2021-07-10T10:49:17.000Z
37203,1,ldr,ldr,632,ldr.png,2021-07-10T10:49:20.000Z
37207,1,dht/tc,temp,32.80,tem.png,2021-07-10T10:49:21.000Z
37213,1,ldr,ldr,627,ldr.png,2021-07-10T10:49:23.000Z
37216,1,gas,gas,0,gas.png,2021-07-10T10:49:25.000Z
37223,1,pir,pir,1,pir.png,2021-07-10T10:49:27.000Z
37225,1,dht/hum,hum,78.00,hum.png,2021-07-10T10:49:29.000Z
37234,1,pir,pir,1,pir.png,2021-07-10T10:49:31.000Z
37235,1,dht/hum,hum,78.00,hum.png,2021-07-10T10:49:33.000Z
37244,1,pir,pir,1,pir.png,2021-07-10T10:49:35.000Z
37247,1,ldr,ldr,632,ldr.png,2021-07-10T10:49:37.000Z
37253,1,ldr,ldr,625,ldr.png,2021-07-10T10:49:39.000Z
37257,1,dht/tc,temp,32.80,tem.png,2021-07-10T10:49:41.000Z
37264,1,ldr,ldr,636,ldr.png,2021-07-10T10:49:47.000Z
37267,1,ldr,ldr,637,ldr.png,2021-07-10T10:49:49.000Z
37274,1,pir,pir,1,pir.png,2021-07-10T10:49:52.000Z
37284,1,gas,gas,0,gas.png,2021-07-10T10:49:58.000Z
34780,1,pir,pir,1,pir.png,2021-07-10T06:06:27.000Z
34781,1,dht/hum,hum,75.00,hum.png,2021-07-10T06:06:29.000Z
34790,1,pir,pir,1,pir.png,2021-07-10T06:06:31.000Z
34794,1,ldr,ldr,483,ldr.png,2021-07-10T06:06:33.000Z
34797,1,dht/tc,temp,33.50,tem.png,2021-07-10T06:06:35.000Z
34805,1,gas,gas,0,gas.png,2021-07-10T06:06:37.000Z
34808,1,dht/hum,hum,75.00,hum.png,2021-07-10T06:06:39.000Z
34815,1,ldr,ldr,490,ldr.png,2021-07-10T06:06:41.000Z
34820,1,gas,gas,0,gas.png,2021-07-10T06:06:43.000Z
34821,1,dht/hum,hum,75.00,hum.png,2021-07-10T06:06:45.000Z
34830,1,pir,pir,1,pir.png,2021-07-10T06:06:47.000Z
34832,1,dht/tc,temp,33.50,tem.png,2021-07-10T06:06:49.000Z
34837,1,gas,gas,0,gas.png,2021-07-10T06:06:51.000Z
34844,1,dht/hum,hum,74.00,hum.png,2021-07-10T06:06:53.000Z
34849,1,ldr,ldr,480,ldr.png,2021-07-10T06:06:55.000Z
34854,1,dht/hum,hum,74.00,hum.png,2021-07-10T06:06:57.000Z
34860,1,pir,pir,1,pir.png,2021-07-10T06:06:59.000Z
34865,1,dht/tc,temp,33.50,tem.png,2021-07-10T06:07:01.000Z
34869,1,ldr,ldr,489,ldr.png,2021-07-10T06:07:03.000Z
34871,1,dht/hum,hum,74.00,hum.png,2021-07-10T06:07:05.000Z
34880,1,pir,pir,1,pir.png,2021-07-10T06:07:07.000Z
34881,1,dht/hum,hum,74.00,hum.png,2021-07-10T06:07:09.000Z
34889,1,pir,pir,1,pir.png,2021-07-10T06:07:11.000Z
34892,1,dht/tc,temp,33.50,tem.png,2021-07-10T06:07:13.000Z
34899,1,pir,pir,1,pir.png,2021-07-10T06:07:15.000Z
34903,1,ldr,ldr,489,ldr.png,2021-07-10T06:07:17.000Z
34908,1,gas,gas,0,gas.png,2021-07-10T06:07:19.000Z
34911,1,dht/hum,hum,74.00,hum.png,2021-07-10T06:07:21.000Z
37165,1,dht/hum,hum,78.00,hum.png,2021-07-10T10:49:05.000Z
37174,1,pir,pir,1,pir.png,2021-07-10T10:49:07.000Z
37176,1,dht/hum,hum,78.00,hum.png,2021-07-10T10:49:09.000Z
37180,1,dht/hum,hum,78.00,hum.png,2021-07-10T10:49:11.000Z
37188,1,pir,pir,1,pir.png,2021-07-10T10:49:13.000Z
37193,1,dht/tc,temp,32.80,tem.png,2021-07-10T10:49:15.000Z
37196,1,dht/tc,temp,32.80,tem.png,2021-07-10T10:49:17.000Z
37201,1,dht/tc,temp,32.80,tem.png,2021-07-10T10:49:20.000Z
37209,1,pir,pir,1,pir.png,2021-07-10T10:49:21.000Z
37210,1,dht/hum,hum,78.00,hum.png,2021-07-10T10:49:23.000Z
37219,1,pir,pir,1,pir.png,2021-07-10T10:49:25.000Z
37220,1,dht/hum,hum,78.00,hum.png,2021-07-10T10:49:27.000Z
37222,1,dht/tc,temp,32.80,tem.png,2021-07-10T10:49:27.000Z
37228,1,ldr,ldr,630,ldr.png,2021-07-10T10:49:29.000Z
37232,1,ldr,ldr,633,ldr.png,2021-07-10T10:49:31.000Z
37236,1,gas,gas,0,gas.png,2021-07-10T10:49:33.000Z
37240,1,dht/hum,hum,78.00,hum.png,2021-07-10T10:49:35.000Z
37249,1,pir,pir,1,pir.png,2021-07-10T10:49:37.000Z
37250,1,dht/hum,hum,78.00,hum.png,2021-07-10T10:49:39.000Z
37252,1,dht/tc,temp,32.80,tem.png,2021-07-10T10:49:39.000Z
37258,1,gas,gas,0,gas.png,2021-07-10T10:49:41.000Z
37262,1,gas,gas,0,gas.png,2021-07-10T10:49:47.000Z
37269,1,pir,pir,1,pir.png,2021-07-10T10:49:49.000Z
37272,1,dht/tc,temp,32.80,tem.png,2021-07-10T10:49:52.000Z
40651,1,gas,gas,0,gas.png,2021-07-10T11:33:22.000Z
40654,1,dht/tc,temp,31.70,tem.png,2021-07-10T11:33:24.000Z
40658,1,dht/hum,hum,87.00,hum.png,2021-07-10T11:33:27.000Z
40672,1,pir,pir,1,pir.png,2021-07-10T11:33:31.000Z
40673,1,dht/hum,hum,86.00,hum.png,2021-07-10T11:33:33.000Z
40674,1,dht/tc,temp,31.70,tem.png,2021-07-10T11:33:33.000Z
40680,1,gas,gas,0,gas.png,2021-07-10T11:33:35.000Z
40686,1,gas,gas,0,gas.png,2021-07-10T11:33:37.000Z
40690,1,gas,gas,0,gas.png,2021-07-10T11:33:39.000Z
40693,1,gas,gas,0,gas.png,2021-07-10T11:33:41.000Z
40706,1,pir,pir,1,pir.png,2021-07-10T11:33:45.000Z
40709,1,dht/tc,temp,31.80,tem.png,2021-07-10T11:33:47.000Z
40713,1,dht/hum,hum,86.00,hum.png,2021-07-10T11:33:49.000Z
40722,1,pir,pir,1,pir.png,2021-07-10T11:33:51.000Z
40723,1,dht/tc,temp,31.80,tem.png,2021-07-10T11:33:53.000Z
40728,1,dht/hum,hum,86.00,hum.png,2021-07-10T11:33:55.000Z
40737,1,pir,pir,1,pir.png,2021-07-10T11:33:57.000Z
40738,1,dht/hum,hum,86.00,hum.png,2021-07-10T11:33:59.000Z
40747,1,pir,pir,1,pir.png,2021-07-10T11:34:01.000Z
40749,1,gas,gas,0,gas.png,2021-07-10T11:34:03.000Z
40755,1,pir,pir,1,pir.png,2021-07-10T11:34:05.000Z
40759,1,dht/tc,temp,31.80,tem.png,2021-07-10T11:34:07.000Z
40766,1,pir,pir,1,pir.png,2021-07-10T11:34:09.000Z
40769,1,gas,gas,0,gas.png,2021-07-10T11:34:11.000Z
40773,1,dht/hum,hum,86.00,hum.png,2021-07-10T11:34:13.000Z
40792,1,pir,pir,1,pir.png,2021-07-10T11:34:19.000Z
40793,1,dht/hum,hum,86.00,hum.png,2021-07-10T11:34:21.000Z
40802,1,pir,pir,1,pir.png,2021-07-10T11:34:23.000Z
40803,1,dht/hum,hum,86.00,hum.png,2021-07-10T11:34:25.000Z
40812,1,pir,pir,1,pir.png,2021-07-10T11:34:28.000Z
40816,1,ldr,ldr,628,ldr.png,2021-07-10T11:34:30.000Z
40818,1,dht/tc,temp,31.80,tem.png,2021-07-10T11:34:32.000Z
40827,1,pir,pir,1,pir.png,2021-07-10T11:34:34.000Z
40830,1,gas,gas,0,gas.png,2021-07-10T11:34:36.000Z
40833,1,dht/hum,hum,86.00,hum.png,2021-07-10T11:34:38.000Z
40852,1,pir,pir,1,pir.png,2021-07-10T11:34:44.000Z
40854,1,dht/hum,hum,86.00,hum.png,2021-07-10T11:34:46.000Z
40862,1,pir,pir,1,pir.png,2021-07-10T11:34:48.000Z
40865,1,gas,gas,0,gas.png,2021-07-10T11:34:50.000Z
40872,1,pir,pir,1,pir.png,2021-07-10T11:34:52.000Z
40873,1,dht/hum,hum,86.00,hum.png,2021-07-10T11:34:54.000Z
40874,1,dht/tc,temp,31.90,tem.png,2021-07-10T11:34:54.000Z
40878,1,dht/tc,temp,31.80,tem.png,2021-07-10T11:34:56.000Z
40887,1,pir,pir,1,pir.png,2021-07-10T11:34:58.000Z
40889,1,dht/tc,temp,31.80,tem.png,2021-07-10T11:35:00.000Z
40897,1,ldr,ldr,629,ldr.png,2021-07-10T11:35:02.000Z
40898,1,dht/hum,hum,86.00,hum.png,2021-07-10T11:35:04.000Z
40899,1,dht/tc,temp,31.80,tem.png,2021-07-10T11:35:04.000Z
40905,1,ldr,ldr,637,ldr.png,2021-07-10T11:35:06.000Z
40911,1,ldr,ldr,639,ldr.png,2021-07-10T11:35:08.000Z
40915,1,gas,gas,0,gas.png,2021-07-10T11:35:10.000Z
40919,1,dht/tc,temp,31.80,tem.png,2021-07-10T11:35:12.000Z
40924,1,gas,gas,0,gas.png,2021-07-10T11:35:14.000Z
40932,1,ldr,ldr,629,ldr.png,2021-07-10T11:35:16.000Z
40933,1,dht/hum,hum,86.00,hum.png,2021-07-10T11:35:18.000Z
40942,1,pir,pir,1,pir.png,2021-07-10T11:35:20.000Z
40943,1,dht/hum,hum,86.00,hum.png,2021-07-10T11:35:22.000Z
40952,1,pir,pir,1,pir.png,2021-07-10T11:35:24.000Z
40954,1,dht/tc,temp,31.80,tem.png,2021-07-10T11:35:26.000Z
40962,1,pir,pir,1,pir.png,2021-07-10T11:35:29.000Z
40964,1,dht/hum,hum,86.00,hum.png,2021-07-10T11:35:30.000Z
40971,1,pir,pir,1,pir.png,2021-07-10T11:35:32.000Z
34916,1,gas,gas,0,gas.png,2021-07-10T06:07:51.000Z
34925,1,pir,pir,1,pir.png,2021-07-10T06:07:53.000Z
34926,1,dht/hum,hum,74.00,hum.png,2021-07-10T06:07:55.000Z
34934,1,pir,pir,1,pir.png,2021-07-10T06:07:57.000Z
34939,1,ldr,ldr,480,ldr.png,2021-07-10T06:07:59.000Z
34944,1,dht/tc,temp,33.40,tem.png,2021-07-10T06:08:01.000Z
34948,1,dht/tc,temp,33.40,tem.png,2021-07-10T06:08:03.000Z
34953,1,gas,gas,0,gas.png,2021-07-10T06:08:05.000Z
34959,1,ldr,ldr,483,ldr.png,2021-07-10T06:08:07.000Z
34963,1,ldr,ldr,483,ldr.png,2021-07-10T06:08:09.000Z
34969,1,ldr,ldr,483,ldr.png,2021-07-10T06:08:11.000Z
34971,1,dht/hum,hum,74.00,hum.png,2021-07-10T06:08:13.000Z
34980,1,pir,pir,1,pir.png,2021-07-10T06:08:15.000Z
34982,1,dht/tc,temp,33.40,tem.png,2021-07-10T06:08:17.000Z
34987,1,dht/hum,hum,74.00,hum.png,2021-07-10T06:08:19.000Z
34992,1,gas,gas,0,gas.png,2021-07-10T06:08:21.000Z
34996,1,dht/hum,hum,74.00,hum.png,2021-07-10T06:08:23.000Z
35003,1,dht/tc,temp,33.40,tem.png,2021-07-10T06:08:25.000Z
35009,1,ldr,ldr,471,ldr.png,2021-07-10T06:08:27.000Z
35013,1,gas,gas,0,gas.png,2021-07-10T06:08:29.000Z
35016,1,dht/hum,hum,74.00,hum.png,2021-07-10T06:08:31.000Z
35024,1,pir,pir,1,pir.png,2021-07-10T06:08:33.000Z
35028,1,dht/tc,temp,33.40,tem.png,2021-07-10T06:08:35.000Z
35032,1,gas,gas,0,gas.png,2021-07-10T06:08:38.000Z
35037,1,gas,gas,0,gas.png,2021-07-10T06:08:40.000Z
35045,1,gas,gas,0,gas.png,2021-07-10T06:08:42.000Z
35048,1,gas,gas,0,gas.png,2021-07-10T06:08:44.000Z
35051,1,gas,gas,0,gas.png,2021-07-10T06:08:46.000Z
35060,1,ldr,ldr,478,ldr.png,2021-07-10T06:08:48.000Z
35061,1,dht/tc,temp,33.40,tem.png,2021-07-10T06:08:50.000Z
37194,1,ldr,ldr,627,ldr.png,2021-07-10T10:49:15.000Z
37197,1,gas,gas,0,gas.png,2021-07-10T10:49:17.000Z
37200,1,dht/hum,hum,78.00,hum.png,2021-07-10T10:49:20.000Z
37208,1,ldr,ldr,631,ldr.png,2021-07-10T10:49:21.000Z
37211,1,dht/tc,temp,32.80,tem.png,2021-07-10T10:49:23.000Z
37218,1,ldr,ldr,626,ldr.png,2021-07-10T10:49:25.000Z
37221,1,gas,gas,0,gas.png,2021-07-10T10:49:27.000Z
37227,1,gas,gas,0,gas.png,2021-07-10T10:49:29.000Z
37233,1,gas,gas,0,gas.png,2021-07-10T10:49:31.000Z
37238,1,ldr,ldr,630,ldr.png,2021-07-10T10:49:33.000Z
37241,1,dht/tc,temp,32.80,tem.png,2021-07-10T10:49:35.000Z
37245,1,dht/hum,hum,78.00,hum.png,2021-07-10T10:49:37.000Z
37260,1,pir,pir,1,pir.png,2021-07-10T10:49:41.000Z
37261,1,dht/hum,hum,78.00,hum.png,2021-07-10T10:49:47.000Z
37270,1,dht/tc,temp,32.70,tem.png,2021-07-10T10:49:49.000Z
37271,1,led,led,0,led.png,2021-07-10T10:49:50.000Z
37273,1,dht/hum,hum,78.00,hum.png,2021-07-10T10:49:51.000Z
37285,1,ldr,ldr,640,ldr.png,2021-07-10T10:49:58.000Z
37290,1,dht/tc,temp,32.70,tem.png,2021-07-10T10:50:04.000Z
37297,1,gas,gas,0,gas.png,2021-07-10T10:50:10.000Z
37305,1,pir,pir,1,pir.png,2021-07-10T10:50:16.000Z
37310,1,gas,gas,0,gas.png,2021-07-10T10:50:22.000Z
37318,1,dht/tc,temp,32.60,tem.png,2021-07-10T10:50:28.000Z
37325,1,dht/tc,temp,32.70,tem.png,2021-07-10T10:50:34.000Z
37332,1,ldr,ldr,628,ldr.png,2021-07-10T10:50:40.000Z
37340,1,ldr,ldr,687,ldr.png,2021-07-10T10:50:46.000Z
37341,1,dht/hum,hum,79.00,hum.png,2021-07-10T10:50:52.000Z
37353,1,pir,pir,1,pir.png,2021-07-10T10:50:58.000Z
37359,1,dht/tc,temp,32.60,tem.png,2021-07-10T10:51:04.000Z
37367,1,ldr,ldr,633,ldr.png,2021-07-10T10:51:10.000Z
37373,1,dht/tc,temp,32.60,tem.png,2021-07-10T10:51:16.000Z
37378,1,dht/tc,temp,32.60,tem.png,2021-07-10T10:51:22.000Z
37382,1,dht/hum,hum,80.00,hum.png,2021-07-10T10:51:28.000Z
37383,1,dht/tc,temp,32.60,tem.png,2021-07-10T10:51:28.000Z
37391,1,ldr,ldr,619,ldr.png,2021-07-10T10:51:34.000Z
37397,1,gas,gas,0,gas.png,2021-07-10T10:51:40.000Z
37401,1,gas,gas,0,gas.png,2021-07-10T10:51:46.000Z
37406,1,gas,gas,0,gas.png,2021-07-10T10:51:52.000Z
37409,1,dht/tc,temp,32.60,tem.png,2021-07-10T10:51:58.000Z
37418,1,pir,pir,1,pir.png,2021-07-10T10:52:04.000Z
37420,1,dht/hum,hum,79.00,hum.png,2021-07-10T10:52:10.000Z
37426,1,ldr,ldr,624,ldr.png,2021-07-10T10:52:16.000Z
37432,1,ldr,ldr,629,ldr.png,2021-07-10T10:52:22.000Z
37435,1,dht/tc,temp,32.60,tem.png,2021-07-10T10:52:28.000Z
37441,1,ldr,ldr,624,ldr.png,2021-07-10T10:52:34.000Z
37446,1,dht/tc,temp,32.60,tem.png,2021-07-10T10:52:40.000Z
37451,1,gas,gas,0,gas.png,2021-07-10T10:52:46.000Z
37454,1,dht/tc,temp,32.60,tem.png,2021-07-10T10:52:52.000Z
37463,1,pir,pir,1,pir.png,2021-07-10T10:52:58.000Z
37465,1,ldr,ldr,621,ldr.png,2021-07-10T10:53:04.000Z
37470,1,gas,gas,0,gas.png,2021-07-10T10:53:10.000Z
37477,1,ldr,ldr,606,ldr.png,2021-07-10T10:53:13.000Z
37481,1,dht/tc,temp,32.60,tem.png,2021-07-10T10:53:15.000Z
37486,1,gas,gas,0,gas.png,2021-07-10T10:53:17.000Z
37491,1,dht/tc,temp,32.60,tem.png,2021-07-10T10:53:19.000Z
37498,1,pir,pir,1,pir.png,2021-07-10T10:53:21.000Z
37500,1,gas,gas,0,gas.png,2021-07-10T10:53:23.000Z
37506,1,ldr,ldr,604,ldr.png,2021-07-10T10:53:25.000Z
37510,1,dht/tc,temp,32.60,tem.png,2021-07-10T10:53:27.000Z
37518,1,pir,pir,1,pir.png,2021-07-10T10:53:29.000Z
37521,1,dht/tc,temp,32.60,tem.png,2021-07-10T10:53:31.000Z
37525,1,dht/tc,temp,32.60,tem.png,2021-07-10T10:53:33.000Z
37530,1,dht/tc,temp,32.60,tem.png,2021-07-10T10:53:35.000Z
37535,1,dht/tc,temp,32.60,tem.png,2021-07-10T10:53:37.000Z
37540,1,gas,gas,0,gas.png,2021-07-10T10:53:39.000Z
37545,1,ldr,ldr,606,ldr.png,2021-07-10T10:53:41.000Z
37549,1,dht/hum,hum,79.00,hum.png,2021-07-10T10:53:43.000Z
37557,1,pir,pir,1,pir.png,2021-07-10T10:53:45.000Z
37561,1,ldr,ldr,607,ldr.png,2021-07-10T10:53:47.000Z
37565,1,gas,gas,0,gas.png,2021-07-10T10:53:49.000Z
37573,1,pir,pir,1,pir.png,2021-07-10T10:53:51.000Z
37574,1,dht/tc,temp,32.40,tem.png,2021-07-10T10:53:53.000Z
37588,1,pir,pir,1,pir.png,2021-07-10T10:53:57.000Z
37592,1,dht/hum,hum,79.00,hum.png,2021-07-10T10:53:59.000Z
37596,1,dht/hum,hum,79.00,hum.png,2021-07-10T10:54:01.000Z
37601,1,gas,gas,0,gas.png,2021-07-10T10:54:03.000Z
37605,1,gas,gas,0,gas.png,2021-07-10T10:54:05.000Z
37623,1,pir,pir,1,pir.png,2021-07-10T10:54:11.000Z
37624,1,dht/hum,hum,79.00,hum.png,2021-07-10T10:54:13.000Z
37633,1,pir,pir,1,pir.png,2021-07-10T10:54:15.000Z
37635,1,dht/hum,hum,79.00,hum.png,2021-07-10T10:54:17.000Z
37642,1,ldr,ldr,594,ldr.png,2021-07-10T10:54:20.000Z
37644,1,dht/hum,hum,79.00,hum.png,2021-07-10T10:54:22.000Z
37653,1,pir,pir,1,pir.png,2021-07-10T10:54:24.000Z
34917,1,pir,pir,1,pir.png,2021-07-10T06:07:51.000Z
34923,1,dht/tc,temp,33.40,tem.png,2021-07-10T06:07:53.000Z
34929,1,ldr,ldr,475,ldr.png,2021-07-10T06:07:55.000Z
34931,1,dht/tc,temp,33.40,tem.png,2021-07-10T06:07:57.000Z
34940,1,pir,pir,1,pir.png,2021-07-10T06:07:59.000Z
34943,1,dht/hum,hum,74.00,hum.png,2021-07-10T06:08:01.000Z
34947,1,ldr,ldr,475,ldr.png,2021-07-10T06:08:03.000Z
34955,1,pir,pir,1,pir.png,2021-07-10T06:08:05.000Z
34956,1,dht/hum,hum,74.00,hum.png,2021-07-10T06:08:07.000Z
34965,1,pir,pir,1,pir.png,2021-07-10T06:08:09.000Z
34967,1,dht/hum,hum,74.00,hum.png,2021-07-10T06:08:11.000Z
34972,1,gas,gas,0,gas.png,2021-07-10T06:08:13.000Z
34979,1,ldr,ldr,471,ldr.png,2021-07-10T06:08:15.000Z
34983,1,gas,gas,0,gas.png,2021-07-10T06:08:17.000Z
34989,1,ldr,ldr,471,ldr.png,2021-07-10T06:08:19.000Z
34991,1,dht/hum,hum,74.00,hum.png,2021-07-10T06:08:21.000Z
34999,1,pir,pir,1,pir.png,2021-07-10T06:08:23.000Z
35002,1,gas,gas,0,gas.png,2021-07-10T06:08:25.000Z
35008,1,gas,gas,0,gas.png,2021-07-10T06:08:27.000Z
35011,1,dht/hum,hum,74.00,hum.png,2021-07-10T06:08:29.000Z
35020,1,pir,pir,1,pir.png,2021-07-10T06:08:31.000Z
35021,1,dht/hum,hum,74.00,hum.png,2021-07-10T06:08:33.000Z
35030,1,pir,pir,1,pir.png,2021-07-10T06:08:35.000Z
35033,1,dht/tc,temp,33.40,tem.png,2021-07-10T06:08:38.000Z
35036,1,dht/hum,hum,74.00,hum.png,2021-07-10T06:08:40.000Z
35050,1,pir,pir,1,pir.png,2021-07-10T06:08:44.000Z
35054,1,dht/tc,temp,33.40,tem.png,2021-07-10T06:08:46.000Z
35059,1,dht/tc,temp,33.40,tem.png,2021-07-10T06:08:48.000Z
35064,1,gas,gas,0,gas.png,2021-07-10T06:08:50.000Z
35068,1,gas,gas,0,gas.png,2021-07-10T06:08:52.000Z
37198,1,ldr,ldr,633,ldr.png,2021-07-10T10:49:17.000Z
37202,1,gas,gas,0,gas.png,2021-07-10T10:49:20.000Z
37206,1,gas,gas,0,gas.png,2021-07-10T10:49:21.000Z
37212,1,gas,gas,0,gas.png,2021-07-10T10:49:23.000Z
37215,1,dht/hum,hum,78.00,hum.png,2021-07-10T10:49:25.000Z
37229,1,pir,pir,1,pir.png,2021-07-10T10:49:29.000Z
37230,1,dht/hum,hum,78.00,hum.png,2021-07-10T10:49:31.000Z
37239,1,pir,pir,1,pir.png,2021-07-10T10:49:33.000Z
37243,1,ldr,ldr,645,ldr.png,2021-07-10T10:49:35.000Z
37246,1,dht/tc,temp,32.80,tem.png,2021-07-10T10:49:37.000Z
37254,1,pir,pir,1,pir.png,2021-07-10T10:49:39.000Z
37255,1,led,led,0,led.png,2021-07-10T10:49:40.000Z
37256,1,dht/hum,hum,78.00,hum.png,2021-07-10T10:49:41.000Z
37265,1,pir,pir,1,pir.png,2021-07-10T10:49:47.000Z
37266,1,dht/hum,hum,78.00,hum.png,2021-07-10T10:49:49.000Z
37275,1,ldr,ldr,653,ldr.png,2021-07-10T10:49:52.000Z
37283,1,dht/tc,temp,32.80,tem.png,2021-07-10T10:49:58.000Z
37291,1,gas,gas,0,gas.png,2021-07-10T10:50:04.000Z
37298,1,ldr,ldr,642,ldr.png,2021-07-10T10:50:10.000Z
37306,1,ldr,ldr,629,ldr.png,2021-07-10T10:50:16.000Z
37307,1,led,led,1,led.png,2021-07-10T10:50:21.000Z
37308,1,dht/hum,hum,78.00,hum.png,2021-07-10T10:50:22.000Z
37309,1,dht/tc,temp,32.70,tem.png,2021-07-10T10:50:22.000Z
37319,1,ldr,ldr,639,ldr.png,2021-07-10T10:50:28.000Z
37327,1,gas,gas,0,gas.png,2021-07-10T10:50:34.000Z
37333,1,dht/tc,temp,32.60,tem.png,2021-07-10T10:50:40.000Z
37337,1,gas,gas,0,gas.png,2021-07-10T10:50:46.000Z
37344,1,ldr,ldr,630,ldr.png,2021-07-10T10:50:52.000Z
37350,1,gas,gas,0,gas.png,2021-07-10T10:50:58.000Z
37354,1,led,led,0,led.png,2021-07-10T10:50:59.000Z
37355,1,led,led,0,led.png,2021-07-10T10:50:59.000Z
37356,1,led,led,0,led.png,2021-07-10T10:51:01.000Z
37357,1,led,led,0,led.png,2021-07-10T10:51:01.000Z
37358,1,led,led,0,led.png,2021-07-10T10:51:03.000Z
37362,1,dht/hum,hum,79.00,hum.png,2021-07-10T10:51:04.000Z
37369,1,pir,pir,1,pir.png,2021-07-10T10:51:10.000Z
37375,1,gas,gas,0,gas.png,2021-07-10T10:51:16.000Z
37381,1,ldr,ldr,626,ldr.png,2021-07-10T10:51:22.000Z
37385,1,pir,pir,1,pir.png,2021-07-10T10:51:28.000Z
37390,1,dht/tc,temp,32.60,tem.png,2021-07-10T10:51:34.000Z
37396,1,ldr,ldr,600,ldr.png,2021-07-10T10:51:40.000Z
37402,1,ldr,ldr,622,ldr.png,2021-07-10T10:51:46.000Z
37408,1,pir,pir,1,pir.png,2021-07-10T10:51:52.000Z
37410,1,dht/hum,hum,79.00,hum.png,2021-07-10T10:51:58.000Z
37415,1,dht/tc,temp,32.60,tem.png,2021-07-10T10:52:04.000Z
37421,1,gas,gas,0,gas.png,2021-07-10T10:52:10.000Z
37428,1,gas,gas,0,gas.png,2021-07-10T10:52:16.000Z
37429,1,dht/hum,hum,79.00,hum.png,2021-07-10T10:52:22.000Z
37430,1,dht/tc,temp,32.60,tem.png,2021-07-10T10:52:22.000Z
37436,1,gas,gas,0,gas.png,2021-07-10T10:52:28.000Z
37442,1,gas,gas,0,gas.png,2021-07-10T10:52:34.000Z
37445,1,gas,gas,0,gas.png,2021-07-10T10:52:40.000Z
37450,1,dht/tc,temp,32.60,tem.png,2021-07-10T10:52:46.000Z
37457,1,gas,gas,0,gas.png,2021-07-10T10:52:52.000Z
37462,1,dht/tc,temp,32.60,tem.png,2021-07-10T10:52:58.000Z
37467,1,gas,gas,0,gas.png,2021-07-10T10:53:04.000Z
37469,1,dht/hum,hum,79.00,hum.png,2021-07-10T10:53:10.000Z
37478,1,pir,pir,1,pir.png,2021-07-10T10:53:13.000Z
37479,1,dht/hum,hum,79.00,hum.png,2021-07-10T10:53:15.000Z
37488,1,pir,pir,1,pir.png,2021-07-10T10:53:17.000Z
37489,1,dht/hum,hum,79.00,hum.png,2021-07-10T10:53:19.000Z
37496,1,dht/tc,temp,32.60,tem.png,2021-07-10T10:53:21.000Z
37502,1,ldr,ldr,598,ldr.png,2021-07-10T10:53:23.000Z
37507,1,gas,gas,0,gas.png,2021-07-10T10:53:25.000Z
37509,1,dht/hum,hum,79.00,hum.png,2021-07-10T10:53:27.000Z
37517,1,ldr,ldr,598,ldr.png,2021-07-10T10:53:29.000Z
